intStrNumeroStruttura;Categoria;Classification;vchStrDenominazione;vchStrIstat;DESCRIZIONE;CAP;Indir;Gestore;City;localita;vchStrTel;vchStrTelefax;vchStrCellulare;vchStrWebAddress;vchStrEmail;Longitude_X;Latitude_Y;ISTAT6
15470;ALLOGGI AGRITURISTICI;Agriturismi;ESCHITO;109027;MONTOTTONE;63020;via Molino 27;MICHELA RACCICHINI;MONTOTTONE;MONTOTTONE;;;3383993048;;;;;109027
16813;BED & BREAKFAST;BedBreakfast;B&B ERCOLI ROBERTA;109027;MONTOTTONE;63020;piazza Marconi 1;ROBERTA ERCOLI;MONTOTTONE;;0734932839;;3331850817;;bettyre@libero.it;;;109027
16620;BED & BREAKFAST;BedBreakfast;B&B KLEIN SEVERT ANNE CLAIRE VERONIQUE;109027;MONTOTTONE;63020;via S. Pietro Martire 17;ANNE CLAIRE VERONIQU KLEIN SEVERT;MONTOTTONE;;0734777176;;3315637087;www.casolareresole.com;info@casolareresole.com;;;109027
256;BED & BREAKFAST;BedBreakfast;BRAGHIN ANNIE;109027;MONTOTTONE;63020;via polveriggia 1;ANNIE BRAGHIN;MONTOTTONE;MONTOTTONE;0734775444;;;;;13.5972;43.0766;109027
12127;ALLOGGI AGRITURISTICI;Agriturismi;LA MERIDIANA;109028;MORESCO;63010;contrada forti 8;MARIA LUCIA DE FILIPPIS;MORESCO;MORESCO;0734223881;0734223881;3401086430;www.agrimeridiana.it;info@agrimeridiana.it;13.7442;43.0819;109028
16476;AREE DI SOSTA (PLEIN AIR);Aree di Sosta;AREA DI SOSTA CAMPER;109028;MORESCO;63010;;AREA DI SOSTA AREA DI SOSTA CAMPER;MORESCO;;0734 59564;;;;;;;109028
16584;ALLOGGI AGRITURISTICI;Agriturismi;LA CASA DEGLI ELFI;109029;ORTEZZANO;63020;contrada Canali 7;CARLO VAGNONI;ORTEZZANO;;;;"349 32166667; 348 8147827";;info@lacasadeglignomi.net;;;109029
16850;BED & BREAKFAST;BedBreakfast;B&B CASA ELEONORA;109029;ORTEZZANO;63020;piazza Umberto I 19;ELEONORA CARBONI;ORTEZZANO;;0734 779175;;;;c.testa85@gmail.com;;;109029
14378;ALLOGGI AGRITURISTICI;Agriturismi;VILLA CRU;109029;ORTEZZANO;63020;via San Luca 6;NORIS VILLA;ORTEZZANO;;0734 779331;;338 7687958;;info@agriturismovillacru.it;;;109029
14161;TURISMO RURALE;Country House;COLLE INDACO;109029;ORTEZZANO;63020;contrada Indaco 5;RENZO CIRIACI;ORTEZZANO;ORTEZZANO;0734779378;0734770011;3389564752;www.colleindaco.it;info@colleindaco.it;13.6174;43.0425;109029
1481;ALLOGGI AGRITURISTICI;Agriturismi;VECCHIO GELSO;109029;ORTEZZANO;63020;contrada Casali 11;SIMONE LILLA;ORTEZZANO;ORTEZZANO;0734779348;0734779197;;www.vecchiogelso.com;info@vecchiogelso.com;13.604;43.0374;109029
13744;ALLOGGI IN AFFITTO;Affittacamere;RISTORANTE LOCANDA I PICENI;109029;ORTEZZANO;63020;PIAZZA MARCELLO SAVINI  1;TIZIANO NATALI;ORTEZZANO;ORTEZZANO;0734778000;0734778000;3336775236;www.locandaipiceni.it;locandaipiceni@virgilio.it;;;109029
13745;ALLOGGI AGRITURISTICI;Agriturismi;LA CASA DEGLI GNOMI;109029;ORTEZZANO;63020;contrada Canali 9;MARIELLA D'ANGELO;ORTEZZANO;ORTEZZANO;0734779141;0734779141;3488147827;www.lacasadeglignomi.net;info@lacasadeglignomi.net;13.599;43.0227;109029
12197;ALLOGGI AGRITURISTICI;Agriturismi;VERDI COLLINE;109029;ORTEZZANO;63020;contrada Croce 3;MARCELLO MICCIO;ORTEZZANO;ORTEZZANO;0734779333;0734779333;;www.agriturismoverdicolline.it;info@agriturismoverdicolline.it;13.6004;43.0288;109029
17366;BED & BREAKFAST;BedBreakfast;B&B PORTA DA SOLE;109029;ORTEZZANO;63020;via San Pietro 2;BASILIO VITALI;ORTEZZANO;;0734 777262;;;;;;;109029
13111;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET LA LAMPARA;109030;PEDASO;63016;;LUCIANO ANGELOZZI;PEDASO;PEDASO;0734931906;;;;;;;109030
13112;STABILIMENTI BALNEARI;Stabilimenti Balneari;MATEPAYA CLUB;109030;PEDASO;63016;;MARIANO PALLOTTINI;PEDASO;;0734931664;;;;;;;109030
13113;STABILIMENTI BALNEARI;Stabilimenti Balneari;IL FARO;109030;PEDASO;63016;VIA G. LEOPARDI  13;ADDAZI SIMONE;PEDASO;PEDASO;0734932022;;;;;13.5105;43.6071;109030
13148;RESIDENZE TURISTICO ALBERGHIERE;3 Stelle;RESIDENCE SAN MARINO;109030;PEDASO;63016;via san marino 2;VALTER ROSSI;PEDASO;PEDASO;0734931241;0734937084;;;valterossi@alice.it;13.8439;43.0965;109030
3424;VILLAGGI TURISTICI;Villaggi Turistici 4 stelle;TIBICECO;109030;PEDASO;63016;via Adriatica Sud 37;LUIGI MARCONI;PEDASO;PEDASO;0734932893;0734931342;;www.tibiceco.it;info@tibiceco.it;13.8344;43.0989;109030
12010;ALBERGHI;Alberghi 2 stelle;PENSIONE VERDE;109030;PEDASO;63016;via Giacomo Matteotti 24;TIZIANA LANCIOTTI;PEDASO;PEDASO;0734932522;0734932522;3289303245;www.pensioneverde.it;info@pensioneverde.it;13.8425;43.0978;109030
12016;ALBERGHI;Alberghi 4 stelle;HOTEL VILLA RICCI;109030;PEDASO;63016;via Guglielmo Marconi 20;NAZZARENO VITA;PEDASO;PEDASO;"0734917113;";0734511380;329.4511350;www.relaisvillaricci.it;info@relaisvillaricci.it;13.8442;43.0958;109030
11439;ALBERGHI;Alberghi 3 stelle;VALDASO HOTEL;109030;PEDASO;63016;via valdaso 26;WALTER TALAMONTI;PEDASO;PEDASO;0734/931349;;;www.fata.it;valdaso@tin.it;13.8352;43.0962;109030
15681;BED & BREAKFAST;BedBreakfast;B&B SUMMER;109030;PEDASO;63016;;RENATO SABBATINI;PEDASO;;;;339 4865648;www.bbsummer.it;info@bbsummer.it;;;109030
16627;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;CONTEA DEI CILIEGI;109030;PEDASO;63016;via Dei Piceni 14;LUIGI BRUTI;PEDASO;"collina ""monte serrone"", PEDASO";0734933405;0734933405;335376754;www.laconteadeiciliegi.it;info@conteadeiciliegi.it;;;109030
16686;BED & BREAKFAST;BedBreakfast;B&B ELENA MONALDI;109031;PETRITOLI;63027;via Sant'Antonio 122;ELENA MONALDI;PETRITOLI;PETRITOLI;;;3296127318;www.bluemoonresort.it;elena.monaldi@gmail.com;;;109031
16899;BED & BREAKFAST;BedBreakfast;B&B CASA CORMAR;109031;PETRITOLI;63027;contrada Sant'Antonio 6;SANDRA MAHIEU;PETRITOLI;;0734657083;;3496842038;http://www.casacormar.com/it/benvenuti;info@casacormar.com;;;109031
15502;BED & BREAKFAST;BedBreakfast;B&B LA SCENTELLA;109031;PETRITOLI;63027;contrada Sant' Antonio 4;ROBERTO FERRETTI;PETRITOLI;PETRITOLI;0734655996;;3498382510;www.scentella.it;info@scentella.it;13.6575;43.0662;109031
15517;BED & BREAKFAST;BedBreakfast;B&B CAPANNA MARGHERITA;109031;PETRITOLI;63027;contrada montoro 18;MARGITTA HOFFMANN;PETRITOLI;PETRITOLI;;;3495769905;;reinhold@cab-bike.com;13.6485;43.0735;109031
15183;BED & BREAKFAST;BedBreakfast;B&B FOGLINI LIVIA;109031;PETRITOLI;63027;contrada san savino 51;LIVIA FOGLINI;PETRITOLI;PETRITOLI;0734658429;;;www.ilbiologicodilivia.com;foam.bio@gmail.com;13.6687;43.0692;109031
15184;BED & BREAKFAST;BedBreakfast;B&B BATES GEOFFREY;109031;PETRITOLI;63027;largo lucentini 5;GEOFFREY BATES;PETRITOLI;PETRITOLI;0734658914;;;;;13.6558;43.0676;109031
15085;ALLOGGI IN AFFITTO;Affittacamere;AFFITTACAMERE VITALI FULVIO;109031;PETRITOLI;63027;largo giacomo leopardi 26;FULVIO VITALI;PETRITOLI;PETRITOLI;;;;;;13.6567;43.0672;109031
15086;ALBERGHI;Alberghi 1 stella;DIPENDENZA HOTEL ROMA;109031;PETRITOLI;63027;largo giacomo leopardi 26;FULVIO VITALI;PETRITOLI;PETRITOLI;;;;;;13.6567;43.0672;109031
14140;ALLOGGI AGRITURISTICI;Agriturismi;LO SCOIATTOLO;109031;PETRITOLI;63027;contrada maltignano 9;GENUINA SACRIPANTI;PETRITOLI;PETRITOLI;;;3470094495;www.agriturismoloscoiattolo.it;agriturismoloscoiattolo@alice.it;13.6476;43.0835;109031
14269;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO SERENA;109031;PETRITOLI;63027;contrada contro 11;MASSIMO SERENA;PETRITOLI;PETRITOLI;0734225324;;3483718010;www.agriturismoserena.it;info@agriturismoserena.it;13.6635;43.0884;109031
13991;ALLOGGI AGRITURISTICI;Agriturismi;PARCO GALEANO;109031;PETRITOLI;63027;;LUIGI RECCHI;PETRITOLI;;0734658398;0734658398;;www.parcogaleano.it;info@parcogaleano.it;;;109031
13992;BED & BREAKFAST;BedBreakfast;B&B PARISI ROSARIA;109031;PETRITOLI;63027;c.da Solagna 1;ROSARIA PARISI;PETRITOLI;moregnano;;;3388508618;;info.raggiodisole@hotmail.com;;;109031
11440;ALBERGHI;Alberghi 1 stella;ROMA;109031;PETRITOLI;63027;contrada Sant' Antonio 10;FULVIO VITALI;PETRITOLI;PETRITOLI;0734658248;0734658146;3388938721;www.albergoroma.it;fulvital@tin.it;13.6586;43.0631;109031
54;BED & BREAKFAST;BedBreakfast;B&B MARE E MONTI;109031;PETRITOLI;63027;contrada agelli 52;ANNA MARIA PACAZOCCHI;PETRITOLI;PETRITOLI;;;3315497947;www.mareemontimarche.com;info@mareemontimarche.com;13.6446;43.0585;109031
13309;ALLOGGI AGRITURISTICI;Agriturismi;M.E.S. - AZIENDA AGRICOLA DI CICCHESE PAOLA;109031;PETRITOLI;63027;contrada san savino 57;PAOLA CICCHESE;PETRITOLI;PETRITOLI;0734655977;;3665005778;www.agribiomes.it;info@agribiomes.it;13.6745;43.0678;109031
17356;BED & BREAKFAST;BedBreakfast;B&B VILLA TOCCAMONA PETRITOLI;109031;PETRITOLI;63027;c.da San Marziale 5;LAMBERTO SANTONI;PETRITOLI;;0734657025;;3356210283;;lambertosantoni@gmail.com;;;109031
13674;ALLOGGI AGRITURISTICI;Agriturismi;LA FONTE;109032;PONZANO DI FERMO;63020;contrada Fonte 5;MAURIZIO LAGI;PONZANO DI FERMO;PONZANO DI FERMO;0734630409;0734630409;3337692984;www.agrifonte.it;agrifonte@agrifonte.it;13.6614;43.1046;109032
13599;ALLOGGI AGRITURISTICI;Agriturismi;L'OASI DI PIERINO;109032;PONZANO DI FERMO;63020;via molino nuovo 1;FRANCESCO ANTOLINI;PONZANO DI FERMO;PONZANO DI FERMO;;;;;;13.6712;43.099;109032
13600;ALLOGGI AGRITURISTICI;Agriturismi;IL MELOGRANO;109032;PONZANO DI FERMO;63020;contrada capparuccia 34;CANDIDA FABBRI;PONZANO DI FERMO;PONZANO DI FERMO;0734633391;0734633391;3337255402;www.ilmelogranoagriturismo.com;ilmelograno@hotmail.com;13.6345;43.1265;109032
16021;ALLOGGI AGRITURISTICI;Agriturismi;VERDE BENESSERE VILLAGGIO AGRITURISTICO;109032;PONZANO DI FERMO;63020;;LOREDANA FORESI;PONZANO DI FERMO;PONZANO DI FERMO;0734 638046;0734 638046;329 4113230;www.verdebenessere.it;info@verdebenessere.it;;;109032
16016;BED & BREAKFAST;BedBreakfast;B&B PERFUME DO MAR;109033;PORTO SAN GIORGIO;63017;VIALE DELLA VITTORIA 214;THIAGO ABRAHAO VALLE INDIANI;PORTO SAN GIORGIO;;0734 300899;;327 4646050;;thiagoindiani@hotmail.com;;;109033
15823;BED & BREAKFAST;BedBreakfast;B&B VILLA TETA;109033;PORTO SAN GIORGIO;63017;viale Vittoria 201;PAOLA CENTANNI;PORTO SAN GIORGIO;CHIARAVALLE;0734-676103;;328-7584761;;villateta@gmail.com;13.3289;43.5998;109033
16255;BED & BREAKFAST;BedBreakfast;B&B GREEN HARMONY di BIANCA MARIA CASALI;109033;PORTO SAN GIORGIO;63017;contrada Misericordia 6;BIANCA MARIA CASALI;PORTO SAN GIORGIO;;0699331333;;3464052850;;bianca.casali@virgilio.it;;;109033
16333;AREE DI SOSTA (PLEIN AIR);Aree di Sosta;AREA SOSTA CAMPER LA PERLA DELL'ADRIATICO;109033;PORTO SAN GIORGIO;63017;via San Martino 13;RUGGERO FABIANI;PORTO SAN GIORGIO;porto san giorgio;0734 675656;;3331006529;www.areaperladelladriatico.it;info@areaperladelladriatico.it;;;109033
16291;ALLOGGI IN AFFITTO;Affittacamere;AFFITTACAMERE SAN GIORGIO;109033;PORTO SAN GIORGIO;63017;via XX Settembre 196;MARIA ROSARIA TOSSICI;PORTO SAN GIORGIO;;0734 673776;;335 8790990;;pensione.san.giorgio@hotmail.it;;;109033
16962;BED & BREAKFAST;BedBreakfast;B&B BELSIT;109033;PORTO SAN GIORGIO;63017;via Tiziano Vecellio 49;DORIANA CARDUCCI;PORTO SAN GIORGIO;;0734 672468;;338 4993815;www.bedandbreakfastbelsit.it;info@bedandbreakfastbelsit.it;;;109033
17046;BED & BREAKFAST;BedBreakfast;B&B INTERNO 24;109033;PORTO SAN GIORGIO;63017;via Rossini 20;CHRISTINA BARBARA ASSOUAD;PORTO SAN GIORGIO;Porto San Giorgio;0734 679021;;347 7208544;;achristina@libero.it;;;109033
16678;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET 14 B;109033;PORTO SAN GIORGIO;63017;;PAOLA POLIDORI;PORTO SAN GIORGIO;;329 6286745;;;;paolettapolidori@libero.it;;;109033
16556;BED & BREAKFAST;BedBreakfast;B&B AL MARE di STEFANIA D'ANGELO;109033;PORTO SAN GIORGIO;63017;lungomare Gramsci 449;STEFANIA D'ANGELO;PORTO SAN GIORGIO;;0734675092;;334 6011897;www.bb-almare.it;info@bb-almare.it;;;109033
14716;ALLOGGI AGRITURISTICI;Agriturismi;MARCHELIFE di MAZZONI PAOLO;109033;PORTO SAN GIORGIO;63017;Valle Oscura  3;PAOLO MAZZONI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734671056;0734671056;;www.marchelife.it;info@marchelife.it;13.7764;43.1827;109033
15283;STABILIMENTI BALNEARI;Stabilimenti Balneari;MATILDA;109033;PORTO SAN GIORGIO;63017;lungomare Gramsci  1;CLAUDIO OFFIDANI;PORTO SAN GIORGIO;;0734 675947;;;www.matildaristorante.com;info@ristorantematilda.com;;;109033
15281;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET OASI;109033;PORTO SAN GIORGIO;63017;via lungomare gramsci sud 1;MARIA RAGUSA;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;;13.8035;43.1713;109033
15482;BED & BREAKFAST;BedBreakfast;CAMPANELLI BED&BREAKFAST;109033;PORTO SAN GIORGIO;63017;via panfili 166;MICHELE CAMPANELLI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734673338;0734684049;;www.ristorantecampanelli.it;tgxca@tin.it;13.7957;43.1765;109033
15445;BED & BREAKFAST;BedBreakfast;B&B LE TERRAZZE DEI POETI di MASSETTI MASSIMO;109033;PORTO SAN GIORGIO;63017;via Venezia 16;MASSIMO MASSETTI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734 679440;;347 9056292;www.leterrazzedeipoeti.com;leterrazzedeipoeti@gmail.com;13.7905;43.1902;109033
15345;CASE PER FERIE;Case per Ferie;CENTRO NEOCATECUMENALE SERVO DI JAHVE';109033;PORTO SAN GIORGIO;63017;via sant' angelo 10;CENTRO NEOCATECUMENALE SERVO DI JAHVE';PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734672014;;;;;13.7835;43.1846;109033
15682;BED & BREAKFAST;BedBreakfast;B&B GLI ARTISTI;109033;PORTO SAN GIORGIO;63017;via Botticelli 6;FRANCO MORONI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734 633524;;327 1722757;www.gliartisti.altervista.org;b-bgliartisti@tiscali.it;13.7907;43.185;109033
13494;BED & BREAKFAST;BedBreakfast;B&B AL MARE;109033;PORTO SAN GIORGIO;63017;via Rossini 19;DAVIDE TRIULZI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734675330;;334.6011897 349.2673799;www.bb-almare.it;info@bb-almare.it;13.8045;43.1676;109033
13495;BED & BREAKFAST;BedBreakfast;B&B CESARINI STEFANO;109033;PORTO SAN GIORGIO;63017;via sauro 131;STEFANO CESARINI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734674350;;;;;13.8006;43.1763;109033
13288;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET BARRACUDA;109033;PORTO SAN GIORGIO;63017;;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;barracudachalet@gmail.com;13.7907;43.1986;109033
13289;STABILIMENTI BALNEARI;Stabilimenti Balneari;AMORINO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;SAURO BAZZANI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734678075;;3382287976;;andreabazzani1987@libero.it;13.7907;43.1986;109033
13290;STABILIMENTI BALNEARI;Stabilimenti Balneari;IL DELFINO VERDE;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676750;;3389912472;;;13.7907;43.1986;109033
13291;STABILIMENTI BALNEARI;Stabilimenti Balneari;MARAKAIBO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;ALESSIO SMERILLI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676115;;3293657836;;chalet_marakaibo@alice.it;13.7907;43.1986;109033
13292;STABILIMENTI BALNEARI;Stabilimenti Balneari;WINDSURF;109033;PORTO SAN GIORGIO;63017;lungomare gramsci nord 1;ROMANNO MONTAGNOLI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;734640917;734685064;3356294182;;romano.montagnoli@alice.it;13.7907;43.1986;109033
13293;STABILIMENTI BALNEARI;Stabilimenti Balneari;TUCANO BEACH;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734679616;;3396176753;;;13.7907;43.1986;109033
13294;STABILIMENTI BALNEARI;Stabilimenti Balneari;LA TERRAZZA-PRAIA DO SOL;109033;PORTO SAN GIORGIO;63017;via castelfidardo - lungo mare gramsci nord 2;CLAUDIO COGNIGNI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676005;0734672651;;;;13.7896;43.1907;109033
13295;STABILIMENTI BALNEARI;Stabilimenti Balneari;STELLA ADRIATICA;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;ROSANNA MINUCCI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734622566;;3383993048;;;13.7907;43.1986;109033
13296;STABILIMENTI BALNEARI;Stabilimenti Balneari;KURSAAL;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;3356652591;;;13.7907;43.1986;109033
13297;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET JOLLY;109033;PORTO SAN GIORGIO;63017;lungomare gramsci nord 1;VINCENZO SERAFINI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734678350;;;;;13.7907;43.1986;109033
13298;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET BOUNTY;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;;13.7907;43.1986;109033
13299;STABILIMENTI BALNEARI;Stabilimenti Balneari;COCO LOCO BEACH;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;;13.7907;43.1986;109033
13300;STABILIMENTI BALNEARI;Stabilimenti Balneari;LE GALL;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;;13.7907;43.1986;109033
13241;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET DA DUILIO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci sud 1;GIANCARLA PROPERZI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734679824;;;;info@chaletduilio.it;13.7907;43.1986;109033
13242;STABILIMENTI BALNEARI;Stabilimenti Balneari;LA CAPANNINA;109033;PORTO SAN GIORGIO;63017;viale antonio gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734677003;;;;info@villaggiolacapannina.it;13.0189;43.8403;109033
13243;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI HOTEL TRITONE - ZULU';109033;PORTO SAN GIORGIO;63017;lungomare gramsci 3;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;677962;;www.hotel-tritone.it;info@hotel-tritone.it;13.1332;43.7734;109033
13244;STABILIMENTI BALNEARI;Stabilimenti Balneari;IL BRIGANTINO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;MARINA VERDECCHIA;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734679307;;;;ilbrigantinopsg@alice.it;13.7907;43.1986;109033
13245;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI HOTEL LANTERNA;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;LIANA FICIARA;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734679073;;;;info@lanternahotel.it;13.7907;43.1986;109033
13246;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI FLORINDA;109033;PORTO SAN GIORGIO;63017;via lungomare gramsci sud 1;GIORGIO ROGANTE;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;giorgio.rogante@alice.it;13.8035;43.1713;109033
13247;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI VERA;109033;PORTO SAN GIORGIO;63017;via lungomare gramsci sud 1;DANIELE AMAOLO;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;fra94.dai@hotmail.com;13.8035;43.1713;109033
13248;STABILIMENTI BALNEARI;Stabilimenti Balneari;MINONDA;109033;PORTO SAN GIORGIO;63017;via lungomare gramsci sud 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;minonda@hoteltimone.com;13.8035;43.1713;109033
13249;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET LO STORIONE - BAGNI GINETTA;109033;PORTO SAN GIORGIO;63017;via lungomare gramsci sud 1;ARGENTINA BULGINI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734/679832;;;;lostorione@tin.it;13.8035;43.1713;109033
13250;STABILIMENTI BALNEARI;Stabilimenti Balneari;LO STORIONE;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;ARGENTINA BULGINI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;;13.7907;43.1986;109033
13251;STABILIMENTI BALNEARI;Stabilimenti Balneari;IL CIGNO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;chaletilcigno@gmail.com;13.7907;43.1986;109033
13252;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET COBA' RESTAURANT;109033;PORTO SAN GIORGIO;63017;Lungomare A. Gramsci 13;MARIO BAGALINI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734677569;0734 673477;335 5913091;www.cobarestaurant.it;info@cobarestaurant.it;13.7907;43.1986;109033
13253;STABILIMENTI BALNEARI;Stabilimenti Balneari;CRAZY DISCO BAR;109033;PORTO SAN GIORGIO;63017;via lungomare gramsci sud 1;MARCO MASSETTI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734677652;;3473333793;;masino.massetti@libero.it;13.8035;43.1713;109033
13254;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI GIULIANA;109033;PORTO SAN GIORGIO;63017;via lungomare gramsci sud 1;MASSIMO CIARALLI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;elisabettavecchiola@hotmail.it;13.8035;43.1713;109033
13255;STABILIMENTI BALNEARI;Stabilimenti Balneari;LA SPIAGGETTA;109033;PORTO SAN GIORGIO;63017;via lungomare gramsci sud 1;MARCELLO ROMANELLI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734/672193;;;;info@cromplast.it;13.8035;43.1713;109033
13256;STABILIMENTI BALNEARI;Stabilimenti Balneari;LA PINETINA;109033;PORTO SAN GIORGIO;63017;via lungomare gramsci sud 1;BERNARDO ROMANELLI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;info@complast.it;13.8035;43.1713;109033
13257;STABILIMENTI BALNEARI;Stabilimenti Balneari;BANDOS LIDO;109033;PORTO SAN GIORGIO;63017;via lungomare gramsci sud 1;ROBERTA LORE;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734/671773;;3382270919;;bandoslido@virgilio.it;13.8035;43.1713;109033
13258;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI ELVEZIO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;ELVEZIO QUONDAMATTEO;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;mirelladelmoro@virgilio.it;13.7907;43.1986;109033
13259;STABILIMENTI BALNEARI;Stabilimenti Balneari;TROPICAL;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;FRANCESCO SULLINI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734672396;;;;tropicalchalet@alice.it;13.7907;43.1986;109033
13260;STABILIMENTI BALNEARI;Stabilimenti Balneari;CANTO DO MAR BAGNI ENZO;109033;PORTO SAN GIORGIO;63017;viale antonio gramsci 1;PAOLA MOSCA;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;cantodomarpsg@libero.it;13.0189;43.8403;109033
13261;STABILIMENTI BALNEARI;Stabilimenti Balneari;CANTO DO MAR BAGNI ENZO;109033;PORTO SAN GIORGIO;63017;viale antonio gramsci 1;PAOLA MOSCA;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734/672067;;;;cantodomarpsg@libero.it;13.0189;43.8403;109033
13262;STABILIMENTI BALNEARI;Stabilimenti Balneari;CAPITAN HARLOCK;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;MARCO MOLARI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;3387502802;;;13.7907;43.1986;109033
13263;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI LUISA;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;MARIA LUISA PENNACCHIETTI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734678632;;;;;13.7907;43.1986;109033
13264;STABILIMENTI BALNEARI;Stabilimenti Balneari;CAVALLUCCIO MARINO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;CATERINA BONFIGLI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734675572;;;;mariateresa.silenzi@libero.it;13.7907;43.1986;109033
13265;STABILIMENTI BALNEARI;Stabilimenti Balneari;CORALLO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;LORENZO PIATTONI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;;13.7907;43.1986;109033
13266;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAIA PRINCIPE;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;MARINELLA MONTERUBBIANESI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;beatoulderico@tiscali.it;13.7907;43.1986;109033
